PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_Q,Embarked_S,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Cabin_U
208,1,3,-0.19458293459119,-0.47454519624983954,-0.4736736092984604,-0.2701412180209885,True,False,False,False,False,False,False,False,False,False,True
209,1,3,-0.9526087687913165,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,False,True,False,False,False,False,False,False,False,False,True
210,1,1,0.866653233288987,-0.47454519624983954,-0.4736736092984604,-0.024246350754841113,True,False,False,False,False,False,False,False,False,False,False
211,0,3,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,True,False,True,False,False,False,False,False,False,False,True
212,1,2,0.48764031618892384,-0.47454519624983954,-0.4736736092984604,-0.22559322262067316,False,False,True,False,False,False,False,False,False,False,True
213,0,3,-0.4977932682712406,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,True,False,True,False,False,False,False,False,False,False,True
214,0,2,0.10862739908886059,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,True,False,True,False,False,False,False,False,False,False,True
215,0,3,-0.3461881014312153,0.4327933656785018,-0.4736736092984604,-0.49237782784290063,True,True,False,False,False,False,False,False,False,False,True
216,1,1,0.18442998250887324,0.4327933656785018,-0.4736736092984604,1.6323350375212924,False,False,False,False,False,True,False,False,False,False,False
217,1,3,-0.11878035117117736,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,False,False,True,False,False,False,False,False,False,False,True
218,0,2,1.0182584001290125,0.4327933656785018,-0.4736736092984604,-0.10478509950117394,True,False,True,False,False,False,False,False,False,False,True
219,1,1,0.2602325659288859,-0.47454519624983954,-0.4736736092984604,0.8876878608937296,False,False,False,False,False,True,False,False,False,False,False
220,0,2,0.10862739908886059,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,True,False,True,False,False,False,False,False,False,False,True
221,1,3,-0.9526087687913165,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,True,False,True,False,False,False,False,False,False,False,True
222,0,2,-0.11878035117117736,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,True,False,True,False,False,False,False,False,False,False,True
223,0,3,1.7004816509091263,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,True,False,True,False,False,False,False,False,False,False,True
224,0,3,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,True,False,True,False,False,False,False,False,False,False,True
225,1,1,0.7150480664489618,0.4327933656785018,-0.4736736092984604,1.163700193253568,True,False,True,False,True,False,False,False,False,False,False
226,0,3,-0.4977932682712406,-0.47454519624983954,-0.4736736092984604,-0.4601623283443675,True,False,True,False,False,False,False,False,False,False,True
227,1,2,-0.7252010185312785,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,True,False,True,False,False,False,False,False,False,False,True
228,0,3,-0.6114971434012596,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,True,False,True,False,False,False,False,False,False,False,True
229,0,2,-0.8010036019512912,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,True,False,True,False,False,False,False,False,False,False,True
230,0,3,-0.3461881014312153,2.2474704895351842,0.7676298785983874,-0.13565761536436197,False,False,True,False,False,False,False,False,False,False,True
231,1,1,0.48764031618892384,0.4327933656785018,-0.4736736092984604,1.0323213593611125,False,False,True,False,True,False,False,False,False,False,False
232,0,3,0.03282481566884794,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,True,False,True,False,False,False,False,False,False,False,True
233,0,2,2.3069023182692274,-0.47454519624983954,-0.4736736092984604,-0.3766033765200472,True,False,True,False,False,False,False,False,False,False,True
234,1,3,-1.7864371864114557,3.1548090514635256,2.0089333664952354,-0.016444159470040135,False,False,True,False,False,False,False,False,False,False,True
235,0,2,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,True,False,True,False,False,False,False,False,False,False,True
236,0,3,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.49640476528021726,False,False,True,False,False,False,False,False,False,False,True
237,0,2,1.1698635669690376,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,True,False,True,False,False,False,False,False,False,False,True
238,1,2,-1.5590294361514176,-0.47454519624983954,2.0089333664952354,-0.11988611489111134,False,False,True,False,False,False,False,False,False,False,True
239,0,2,-0.7252010185312785,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,True,False,True,False,False,False,False,False,False,False,True
240,0,2,0.33603514934889855,-0.47454519624983954,-0.4736736092984604,-0.4012683683236117,True,False,True,False,False,False,False,False,False,False,True
241,0,3,-0.3461881014312153,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,False,False,False,False,False,False,False,False,False,False,True
242,1,3,-0.3461881014312153,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,False,True,False,False,False,False,False,False,False,False,True
243,0,2,0.03282481566884794,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,True,False,True,False,False,False,False,False,False,False,True
244,0,3,-0.4977932682712406,-0.47454519624983954,-0.4736736092984604,-0.5049620073345151,True,False,True,False,False,False,False,False,False,False,True
245,0,3,0.10862739908886059,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,True,False,False,False,False,False,False,False,False,False,True
246,0,1,1.1698635669690376,1.340131927606843,-0.4736736092984604,1.163700193253568,True,True,False,False,True,False,False,False,False,False,False
247,0,3,-0.27038551801120264,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,False,False,True,False,False,False,False,False,False,False,True
248,1,2,-0.3461881014312153,-0.47454519624983954,2.0089333664952354,-0.35646868933346404,False,False,True,False,False,False,False,False,False,False,True
249,1,1,0.6392454830289491,0.4327933656785018,0.7676298785983874,0.40974072380221066,True,False,True,False,False,True,False,False,False,False,False
250,0,2,1.927889401169164,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,True,False,True,False,False,False,False,False,False,False,True
251,0,3,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,True,False,True,False,False,False,False,False,False,False,True
252,0,3,0.03282481566884794,0.4327933656785018,0.7676298785983874,-0.43776248884929375,False,False,True,False,False,False,False,False,True,False,False
253,0,1,2.5343100685292654,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,True,False,True,False,True,False,False,False,False,False,False
254,0,3,0.10862739908886059,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,True,False,True,False,False,False,False,False,False,False,True
255,0,3,0.9424558167089997,-0.47454519624983954,2.0089333664952354,-0.2414492887801075,False,False,True,False,False,False,False,False,False,False,True
256,1,3,0.03282481566884794,-0.47454519624983954,2.0089333664952354,-0.3414522396297103,False,False,False,False,False,False,False,False,False,False,True
257,1,1,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,0.9462455716384695,False,False,False,False,False,False,False,False,False,False,True
258,1,1,0.10862739908886059,-0.47454519624983954,-0.4736736092984604,1.093228788100527,False,False,True,True,False,False,False,False,False,False,False
259,1,1,0.48764031618892384,-0.47454519624983954,-0.4736736092984604,9.667166525013505,False,False,False,False,False,False,False,False,False,False,True
260,1,2,1.6246790674891136,-0.47454519624983954,0.7676298785983874,-0.12491978668775715,False,False,True,False,False,False,False,False,False,False,True
261,0,3,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,True,True,False,False,False,False,False,False,False,False,True
262,1,3,-1.938042353251481,3.1548090514635256,2.0089333664952354,-0.016444159470040135,True,False,True,False,False,False,False,False,False,False,True
263,0,1,1.776284234329139,0.4327933656785018,0.7676298785983874,0.955306180872432,True,False,True,False,False,False,True,False,False,False,False
264,0,1,0.866653233288987,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,True,False,True,True,False,False,False,False,False,False,False
265,0,3,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,False,True,False,False,False,False,False,False,False,False,True
266,0,2,0.5634428996089365,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,True,False,True,False,False,False,False,False,False,False,True
267,0,3,-0.9526087687913165,3.1548090514635256,0.7676298785983874,0.1506737441786005,True,False,True,False,False,False,False,False,False,False,True
268,1,3,-0.27038551801120264,0.4327933656785018,-0.4736736092984604,-0.4918744606632361,True,False,True,False,False,False,False,False,False,False,True
269,1,1,2.2310997348492148,-0.47454519624983954,0.7676298785983874,2.441497778832105,False,False,True,False,True,False,False,False,False,False,False
270,1,1,0.48764031618892384,-0.47454519624983954,-0.4736736092984604,2.0825124140450755,False,False,True,False,True,False,False,False,False,False,False
271,0,1,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.024246350754841113,True,False,True,False,False,False,False,False,False,False,True
272,1,3,-0.27038551801120264,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,True,False,True,False,False,False,False,False,False,False,True
273,1,2,0.9424558167089997,-0.47454519624983954,0.7676298785983874,-0.255795253400548,False,False,True,False,False,False,False,False,False,False,True
274,0,1,0.6392454830289491,-0.47454519624983954,0.7676298785983874,-0.05042144409739929,True,False,False,False,True,False,False,False,False,False,False
275,1,3,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,False,True,False,False,False,False,False,False,False,False,True
276,1,1,2.610112651949278,0.4327933656785018,-0.4736736092984604,0.921244330558889,False,False,True,False,False,True,False,False,False,False,False
277,0,3,1.2456661503890503,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,False,False,True,False,False,False,False,False,False,False,True
278,0,2,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,True,False,True,False,False,False,False,False,False,False,True
279,0,3,-1.6348320195714303,3.1548090514635256,0.7676298785983874,-0.06199888922968463,True,True,False,False,False,False,False,False,False,False,True
280,1,3,0.48764031618892384,0.4327933656785018,0.7676298785983874,-0.24069423801061057,False,False,True,False,False,False,False,False,False,False,True
281,0,3,2.7617178187893034,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,True,True,False,False,False,False,False,False,False,False,True
282,0,3,-0.04297776775116471,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,True,False,True,False,False,False,False,False,False,False,True
283,0,3,-0.9526087687913165,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,True,False,True,False,False,False,False,False,False,False,True
284,1,3,-0.7252010185312785,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,True,False,True,False,False,False,False,False,False,False,True
285,0,1,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,True,False,True,False,False,False,False,False,False,False,False
286,0,3,0.33603514934889855,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,True,False,False,False,False,False,False,False,False,False,True
287,1,3,0.10862739908886059,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,True,False,True,False,False,False,False,False,False,False,True
288,0,3,-0.4977932682712406,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,True,False,True,False,False,False,False,False,False,False,True
289,1,2,1.0182584001290125,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,True,False,True,False,False,False,False,False,False,False,True
290,1,3,-0.4977932682712406,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,False,True,False,False,False,False,False,False,False,False,True
291,1,1,-0.19458293459119,-0.47454519624983954,-0.4736736092984604,0.9391984311231651,False,False,True,False,False,False,False,False,False,False,True
292,1,1,-0.7252010185312785,0.4327933656785018,-0.4736736092984604,1.1854295476653287,False,False,False,True,False,False,False,False,False,False,False
293,0,2,0.5634428996089365,-0.47454519624983954,-0.4736736092984604,-0.3891875560116617,True,False,False,False,False,True,False,False,False,False,False
294,0,3,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.4702296719376591,False,False,True,False,False,False,False,False,False,False,True
295,0,3,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,True,False,True,False,False,False,False,False,False,False,True
296,0,1,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.09027201697708476,True,False,False,False,False,False,False,False,False,False,True
297,0,3,-0.38408939314122165,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,True,False,False,False,False,False,False,False,False,False,True
298,0,1,-2.0138449366714934,0.4327933656785018,2.0089333664952354,2.4029901895877646,False,False,True,False,True,False,False,False,False,False,False
299,1,1,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,True,False,True,False,True,False,False,False,False,False,False
300,1,1,1.6246790674891136,-0.47454519624983954,0.7676298785983874,4.335332226633905,False,False,False,True,False,False,False,False,False,False,False
301,1,3,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,False,True,False,False,False,False,False,False,False,False,True
302,1,3,-0.3461881014312153,1.340131927606843,-0.4736736092984604,-0.18029017645086096,True,True,False,False,False,False,False,False,False,False,True
303,0,3,-0.7252010185312785,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,True,False,True,False,False,False,False,False,False,False,True
304,1,2,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.3997582667846179,False,True,False,False,False,False,True,False,False,False,False
305,0,3,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,True,False,True,False,False,False,False,False,False,False,True
306,1,1,-2.0957117267651073,0.4327933656785018,2.0089333664952354,2.4029901895877646,True,False,True,False,True,False,False,False,False,False,False
307,1,1,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,1.5841789061771412,False,False,False,False,False,False,False,False,False,False,True
308,1,1,-0.8768061853713038,0.4327933656785018,-0.4736736092984604,1.5442457810799908,False,False,False,False,True,False,False,False,False,False,False
309,0,2,0.10862739908886059,0.4327933656785018,-0.4736736092984604,-0.16518916106092355,True,False,False,False,False,False,False,False,False,False,True
310,1,1,0.10862739908886059,-0.47454519624983954,-0.4736736092984604,0.49782998024351216,False,False,False,False,False,False,True,False,False,False,False
311,1,1,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,1.0259447039291216,False,False,False,False,True,False,False,False,False,False,False
312,1,1,-0.8010036019512912,1.340131927606843,2.0089333664952354,4.634416897040849,False,False,False,True,False,False,False,False,False,False,False
313,0,2,-0.19458293459119,0.4327933656785018,0.7676298785983874,-0.12491978668775715,False,False,True,False,False,False,False,False,False,False,True
314,0,3,-0.04297776775116471,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,True,False,True,False,False,False,False,False,False,False,True
315,0,2,1.094060983549025,0.4327933656785018,0.7676298785983874,-0.11988611489111134,True,False,True,False,False,False,False,False,False,False,True
316,1,3,-0.19458293459119,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,False,False,True,False,False,False,False,False,False,False,True
317,1,2,-0.3461881014312153,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,False,False,True,False,False,False,False,False,False,False,True
318,0,2,1.927889401169164,-0.47454519624983954,-0.4736736092984604,-0.36653603292675563,True,False,True,False,False,False,False,False,False,False,True
319,1,1,0.18442998250887324,-0.47454519624983954,2.0089333664952354,2.671117778445337,False,False,True,False,True,False,False,False,False,False,False
320,1,1,0.866653233288987,0.4327933656785018,0.7676298785983874,2.059693773056521,False,False,False,False,False,False,True,False,False,False,False
321,0,3,-0.4977932682712406,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,True,False,True,False,False,False,False,False,False,False,True
322,0,3,-0.11878035117117736,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,True,False,True,False,False,False,False,False,False,False,True
323,1,2,0.10862739908886059,-0.47454519624983954,-0.4736736092984604,-0.3997582667846179,False,True,False,False,False,False,False,False,False,False,True
324,1,2,-0.4977932682712406,0.4327933656785018,0.7676298785983874,-0.06451572512800753,False,False,True,False,False,False,False,False,False,False,True
325,0,3,-0.3461881014312153,6.784163299176891,2.0089333664952354,0.7519458402879414,True,False,True,False,False,False,False,False,False,False,True
326,1,1,0.5634428996089365,-0.47454519624983954,-0.4736736092984604,2.0825124140450755,False,False,False,False,True,False,False,False,False,False,False
327,0,3,2.4585074851092528,-0.47454519624983954,-0.4736736092984604,-0.5228315422126077,True,False,True,False,False,False,False,False,False,False,True
328,1,2,0.5634428996089365,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,False,False,True,False,False,True,False,False,False,False,False
329,1,3,0.18442998250887324,0.4327933656785018,0.7676298785983874,-0.2351571990343002,False,False,True,False,False,False,False,False,False,False,True
330,1,1,-0.9526087687913165,-0.47454519624983954,0.7676298785983874,0.5189714017894245,False,False,False,True,False,False,False,False,False,False,False
331,1,3,-0.3461881014312153,1.340131927606843,-0.4736736092984604,-0.18029017645086096,False,True,False,False,False,False,False,False,False,False,True
332,0,1,1.2835674420990566,-0.47454519624983954,-0.4736736092984604,-0.07458306872129913,True,False,True,False,True,False,False,False,False,False,False
333,0,1,0.7150480664489618,-0.47454519624983954,0.7676298785983874,2.441497778832105,True,False,True,False,True,False,False,False,False,False,False
334,0,3,-0.9526087687913165,1.340131927606843,-0.4736736092984604,-0.2859972841804228,True,False,True,False,False,False,False,False,False,False,True
335,1,1,-0.3461881014312153,0.4327933656785018,-0.4736736092984604,2.042579288947925,False,False,True,False,False,False,False,False,False,False,True
336,0,3,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,True,False,True,False,False,False,False,False,False,False,True
337,0,1,0.03282481566884794,0.4327933656785018,-0.4736736092984604,0.6925485130875209,True,False,True,False,True,False,False,False,False,False,False
338,1,1,0.9424558167089997,-0.47454519624983954,-0.4736736092984604,2.059693773056521,False,False,False,False,False,False,True,False,False,False,False
339,1,3,1.2456661503890503,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,True,False,True,False,False,False,False,False,False,False,True
340,0,1,1.2456661503890503,-0.47454519624983954,-0.4736736092984604,0.06635974158478332,True,False,True,False,False,False,False,False,False,True,False
341,1,2,-2.0138449366714934,0.4327933656785018,0.7676298785983874,-0.12491978668775715,True,False,True,False,False,False,False,True,False,False,False
342,1,1,-0.3461881014312153,2.2474704895351842,2.0089333664952354,4.647001076532463,False,False,True,False,True,False,False,False,False,False,False
343,0,2,-0.04297776775116471,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,True,False,True,False,False,False,False,False,False,False,True
344,0,2,-0.27038551801120264,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,True,False,True,False,False,False,False,False,False,False,True
345,0,2,0.5634428996089365,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,True,False,True,False,False,False,False,False,False,False,True
346,1,2,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,False,False,True,False,False,False,False,True,False,False,False
347,1,2,0.866653233288987,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,False,False,True,False,False,False,False,False,False,False,True
348,1,3,-0.3461881014312153,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,False,False,True,False,False,False,False,False,False,False,True
349,1,3,-1.938042353251481,0.4327933656785018,0.7676298785983874,-0.32828012727224753,True,False,True,False,False,False,False,False,False,False,True
350,0,3,1.0182584001290125,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,True,False,True,False,False,False,False,False,False,False,True
351,0,3,-0.4219906848512279,-0.47454519624983954,-0.4736736092984604,-0.4626791642426904,True,False,True,False,False,False,False,False,False,False,True
352,0,1,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,0.05629239799149171,True,False,True,False,True,False,False,False,False,False,False
353,0,3,-1.0284113522113292,0.4327933656785018,0.7676298785983874,-0.5028639729296732,True,False,False,False,False,False,False,False,False,False,True
354,0,3,-0.27038551801120264,0.4327933656785018,-0.4736736092984604,-0.29002422161773944,True,False,True,False,False,False,False,False,False,False,True
355,0,3,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,True,False,False,False,False,False,False,False,False,False,True
356,0,3,-0.04297776775116471,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,True,False,True,False,False,False,False,False,False,False,True
357,1,1,-0.4977932682712406,-0.47454519624983954,0.7676298785983874,0.4589861417231558,False,False,True,False,False,False,True,False,False,False,False
358,0,2,0.7150480664489618,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,False,False,True,False,False,False,False,False,False,False,True
359,1,3,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,False,True,False,False,False,False,False,False,False,False,True
360,1,3,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,False,True,False,False,False,False,False,False,False,False,True
361,0,3,0.866653233288987,0.4327933656785018,4.491540342288931,-0.08666388103324908,True,False,True,False,False,False,False,False,False,False,True
362,0,2,0.03282481566884794,0.4327933656785018,-0.4736736092984604,-0.09027201697708476,True,False,False,False,False,False,False,False,False,False,True
363,0,3,1.2456661503890503,-0.47454519624983954,0.7676298785983874,-0.3573908580066095,False,False,False,False,False,False,False,False,False,False,True
364,0,3,0.48764031618892384,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,True,False,True,False,False,False,False,False,False,False,True
365,0,3,-0.3461881014312153,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,True,True,False,False,False,False,False,False,False,False,True
366,0,3,0.10862739908886059,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,True,False,True,False,False,False,False,False,False,False,True
367,1,1,2.38270490168924,0.4327933656785018,-0.4736736092984604,0.8667135572514657,False,False,False,False,False,True,False,False,False,False,False
368,1,3,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,False,False,False,False,False,False,False,False,False,False,True
369,1,3,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,False,True,False,False,False,False,False,False,False,False,True
370,1,1,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,0.7469121684912956,False,False,False,True,False,False,False,False,False,False,False
371,1,1,-0.27038551801120264,0.4327933656785018,-0.4736736092984604,0.4678796330534696,True,False,False,False,False,False,True,False,False,False,False
372,0,3,-0.8010036019512912,0.4327933656785018,-0.4736736092984604,-0.5176307525123133,True,False,True,False,False,False,False,False,False,False,True
373,0,3,-0.7252010185312785,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,True,False,True,False,False,False,False,False,False,False,True
374,0,1,-0.4977932682712406,-0.47454519624983954,-0.4736736092984604,2.0825124140450755,True,False,False,False,False,False,False,False,False,False,True
375,0,3,-1.938042353251481,2.2474704895351842,0.7676298785983874,-0.22408312108167944,False,False,True,False,False,False,False,False,False,False,True
376,1,1,-0.3461881014312153,0.4327933656785018,-0.4736736092984604,1.0060617003323709,False,False,False,False,False,False,False,False,False,False,True
377,1,3,-0.4977932682712406,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,False,False,True,False,False,False,False,False,False,False,True
378,0,1,-0.11878035117117736,-0.47454519624983954,2.0089333664952354,3.610064686423428,True,False,False,False,True,False,False,False,False,False,False
379,0,3,-0.6493984351112659,-0.47454519624983954,-0.4736736092984604,-0.5676312212027554,True,False,False,False,False,False,False,False,False,False,True
380,0,3,-0.7252010185312785,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,True,False,True,False,False,False,False,False,False,False,True
381,1,1,1.0182584001290125,-0.47454519624983954,-0.4736736092984604,3.9327230485884233,False,False,False,False,False,False,False,False,False,False,True
382,1,3,-2.089647520091506,-0.47454519624983954,2.0089333664952354,-0.33146744825388363,False,False,False,False,False,False,False,False,False,False,True
383,0,3,0.2602325659288859,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,True,False,True,False,False,False,False,False,False,False,True
384,1,1,0.48764031618892384,0.4327933656785018,-0.4736736092984604,0.39858208016340624,False,False,True,False,False,False,False,False,False,False,True
385,0,3,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,True,False,True,False,False,False,False,False,False,False,True
386,0,2,-0.8010036019512912,-0.47454519624983954,-0.4736736092984604,0.8314778546749452,True,False,True,False,False,False,False,False,False,False,True
387,0,3,-2.089647520091506,4.0621476133918675,2.0089333664952354,0.2958951755118318,True,False,True,False,False,False,False,False,False,False,True
388,1,2,0.5634428996089365,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,False,False,True,False,False,False,False,False,False,False,True
389,0,3,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.49279662933638163,True,True,False,False,False,False,False,False,False,False,True
390,1,2,-0.8768061853713038,-0.47454519624983954,-0.4736736092984604,-0.40680540729992204,False,False,False,False,False,False,False,False,False,False,True
391,1,1,0.5634428996089365,0.4327933656785018,2.0089333664952354,1.7677408088510642,True,False,True,True,False,False,False,False,False,False,False
392,1,3,-0.5735958516912533,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,True,False,True,False,False,False,False,False,False,False,True
393,0,3,-0.04297776775116471,1.340131927606843,-0.4736736092984604,-0.4888542575852486,True,False,True,False,False,False,False,False,False,False,True
394,1,1,-0.4219906848512279,0.4327933656785018,-0.4736736092984604,1.6323350375212924,False,False,False,False,False,True,False,False,False,False,False
395,1,3,-0.3461881014312153,-0.47454519624983954,2.0089333664952354,-0.312172377522981,False,False,True,False,False,False,False,False,True,False,False
396,0,3,-0.4977932682712406,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,True,False,True,False,False,False,False,False,False,False,True
397,0,3,0.18442998250887324,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,False,False,True,False,False,False,False,False,False,False,True
398,0,2,1.321468733809063,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,True,False,True,False,False,False,False,False,False,False,True
399,0,2,-0.4219906848512279,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,True,False,True,False,False,False,False,False,False,False,True
400,1,2,-0.04297776775116471,-0.47454519624983954,-0.4736736092984604,-0.393717860628643,False,False,True,False,False,False,False,False,False,False,True
401,1,3,0.7908506498689745,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,True,False,True,False,False,False,False,False,False,False,True
402,0,3,-0.19458293459119,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,True,False,True,False,False,False,False,False,False,False,True
403,0,3,-0.5735958516912533,0.4327933656785018,-0.4736736092984604,-0.4505983519307405,False,False,True,False,False,False,False,False,False,False,True
404,0,3,-0.04297776775116471,0.4327933656785018,-0.4736736092984604,-0.32928686163157667,True,False,True,False,False,False,False,False,False,False,True
405,0,3,-0.6493984351112659,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,False,False,True,False,False,False,False,False,False,False,True
406,0,2,0.41183773276891117,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,True,False,True,False,False,False,False,False,False,False,True
407,0,3,1.7004816509091263,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,True,False,True,False,False,False,False,False,False,False,True
408,1,2,-1.938042353251481,0.4327933656785018,0.7676298785983874,-0.2708962687904854,True,False,True,False,False,False,False,False,False,False,True
409,0,3,-0.5735958516912533,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,True,False,True,False,False,False,False,False,False,False,True
410,0,3,-0.3461881014312153,2.2474704895351842,0.7676298785983874,-0.13565761536436197,False,False,True,False,False,False,False,False,False,False,True
411,0,3,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,True,False,True,False,False,False,False,False,False,False,True
412,0,3,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.5103319284071769,True,True,False,False,False,False,False,False,False,False,True
413,1,1,0.33603514934889855,0.4327933656785018,-0.4736736092984604,1.163700193253568,False,True,False,False,True,False,False,False,False,False,False
414,0,2,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,True,False,True,False,False,False,False,False,False,False,True
415,1,3,1.1698635669690376,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,True,False,True,False,False,False,False,False,False,False,True
